annee,saison,province,culture,altitude_m,pluviometrie_mm,temperature_moy_C,superficie_ha,utilisation_engrais,acces_irrigation,nb_menages,rendement_t_ha,production_totale_t,bonne_recolte
2019,B,Ruyigi,Maïs,1313,908.0,22.8,0.82,1,0,61,1.68,1.38,1
2019,B,Ruyigi,Haricot,1362,798.8,21.7,2.34,0,0,122,0.56,1.31,0
2019,B,Ruyigi,Manioc,1320,738.9,21.7,1.05,0,0,23,8.6,9.03,1
2019,B,Ruyigi,Patate douce,1300,793.5,22.4,4.19,1,1,20,10.28,43.07,1
2019,B,Ruyigi,Sorgho,1346,786.4,21.9,1.68,1,0,47,1.09,1.83,1
2019,B,Ruyigi,Bananier,1337,847.4,20.1,2.13,0,0,79,6.7,14.27,1
2019,B,Cankuzo,Maïs,1385,780.7,21.3,3.63,0,0,67,1.26,4.57,1
2019,B,Cankuzo,Haricot,1390,702.5,20.6,2.1,0,0,176,0.54,1.13,0
2019,B,Cankuzo,Manioc,1415,734.6,22.1,2.84,0,0,150,7.74,21.98,1
2019,B,Cankuzo,Patate douce,1395,755.5,21.4,1.86,,0,17,7.93,14.75,1
2019,B,Cankuzo,Sorgho,1409,656.1,21.0,1.28,1,0,69,1.0,1.28,1
2019,B,Cankuzo,Bananier,1435,729.5,22.7,2.07,0,0,96,6.53,13.52,1
2019,B,Bururi,Maïs,1855,,19.8,0.82,1,0,113,1.92,1.57,1
2019,B,Bururi,Haricot,1850,,20.4,3.83,0,0,150,0.76,2.91,1
2019,B,Bururi,Manioc,1862,804.3,19.1,1.56,1,0,35,10.43,16.27,1
2019,B,Bururi,Patate douce,1908,,18.5,4.12,0,0,41,,,
2019,B,Bururi,Sorgho,1863,,19.7,3.34,1,1,109,1.93,6.45,1
2019,B,Bururi,Bananier,1950,644.4,19.7,1.58,1,0,112,7.9,12.48,1
2020,A,Bujumbura Rural,Maïs,858,969.7,23.6,0.92,0,0,178,1.09,1.0,1
2020,A,Bujumbura Rural,Haricot,835,911.9,22.7,1.25,1,1,36,1.25,1.56,1
2020,A,Bujumbura Rural,Manioc,882,886.6,22.5,0.63,0,1,18,10.01,6.31,1
2020,A,Bujumbura Rural,Patate douce,875,775.4,23.2,1.62,0,0,144,4.64,7.52,0
2020,A,Bujumbura Rural,Sorgho,849,1130.9,22.9,2.46,0,1,86,1.03,2.53,1
2020,A,Bujumbura Rural,Bananier,859,977.8,24.1,1.31,0,1,22,7.18,9.41,1
2020,A,Gitega,Maïs,1705,980.3,20.2,2.11,1,0,145,1.95,4.11,1
2020,A,Gitega,Haricot,1744,1049.2,20.4,1.04,1,0,147,1.26,1.31,1
2020,A,Gitega,Manioc,1704,942.7,20.6,0.45,1,1,40,14.69,6.61,1
2020,A,Gitega,Patate douce,1718,1181.1,20.1,1.43,1,0,103,7.85,11.23,1
2020,A,Gitega,Sorgho,1690,1052.3,20.9,3.24,0,0,76,1.23,3.99,1
2020,A,Gitega,Bananier,1691,1093.7,19.9,0.39,0,0,58,6.51,2.54,1
2020,A,Ngozi,Maïs,1660,812.6,20.0,1.34,1,0,160,1.83,2.45,1
2020,A,Ngozi,Haricot,1699,845.0,20.9,3.39,0,0,154,0.85,2.88,1
2020,A,Ngozi,Manioc,1601,977.7,20.1,1.7,0,0,167,8.34,14.18,1
2020,A,Ngozi,Patate douce,1652,941.9,21.2,0.89,0,0,125,5.29,4.71,1
2020,A,Ngozi,Sorgho,1648,732.1,18.9,3.98,0,0,130,1.21,4.82,1
2020,A,Ngozi,Bananier,1642,912.6,19.9,4.47,1,1,148,11.66,52.12,1
2020,A,Muyinga,Maïs,1508,731.0,20.4,1.76,1,1,52,2.17,3.82,1
2020,A,Muyinga,Haricot,1488,938.8,20.7,1.54,0,0,166,,,
2020,A,Muyinga,Manioc,1495,922.5,21.0,1.36,0,0,143,7.92,10.77,1
2020,A,Muyinga,Patate douce,1543,750.1,21.2,0.64,1,0,105,8.3,5.31,1
2020,A,Muyinga,Sorgho,1501,978.4,20.9,1.4,1,0,159,1.3,1.82,1
2020,A,Muyinga,Bananier,1482,1020.3,21.7,1.56,1,0,175,9.85,15.37,1
2020,A,Kirundo,Maïs,1435,1042.6,21.8,3.22,0,0,106,1.08,3.48,1
2020,A,Kirundo,Haricot,1451,947.6,22.5,0.67,1,0,77,0.94,0.63,1
2020,A,Kirundo,Manioc,1452,951.2,21.0,3.85,1,0,133,12.67,48.78,1
2020,A,Kirundo,Patate douce,1463,694.3,22.0,3.75,0,0,30,5.87,22.01,1
2020,A,Kirundo,Sorgho,1471,1000.4,21.3,0.91,0,0,72,1.04,0.95,1
2020,A,Kirundo,Bananier,1380,814.0,21.8,1.14,1,0,45,7.38,8.41,1
2020,A,Kayanza,Maïs,1953,1012.2,18.7,0.53,1,0,62,2.14,1.13,1
2020,A,Kayanza,Haricot,2034,743.4,18.6,2.97,1,0,76,0.98,2.91,1
2020,A,Kayanza,Manioc,2010,852.0,19.4,0.72,0,0,85,7.38,5.31,1
2020,A,Kayanza,Patate douce,1953,1064.9,19.4,1.94,0,1,173,8.38,16.26,1
2020,A,Kayanza,Sorgho,1967,759.9,19.7,1.46,0,0,143,1.07,1.56,1
2020,A,Kayanza,Bananier,1969,1199.6,18.7,1.73,0,0,86,8.27,14.31,1
2020,A,Muramvya,Maïs,1758,1087.2,19.6,1.88,0,0,162,1.52,2.86,1
2020,A,Muramvya,Haricot,1825,803.4,20.6,2.89,0,1,55,0.98,2.83,1
2020,A,Muramvya,Manioc,1836,741.3,20.1,4.42,0,0,75,9.71,42.92,1
2020,A,Muramvya,Patate douce,1758,1090.1,20.7,0.46,0,0,110,6.69,3.08,1
2020,A,Muramvya,Sorgho,1791,1041.8,20.6,0.86,0,0,65,1.15,0.99,1
2020,A,Muramvya,Bananier,1817,,20.1,2.74,0,0,67,,,
2020,A,Mwaro,Maïs,1999,823.5,19.9,0.6,1,0,179,1.8,1.08,1
2020,A,Mwaro,Haricot,1945,933.5,18.8,0.88,1,0,111,1.07,0.94,1
2020,A,Mwaro,Manioc,1966,930.4,19.8,1.27,0,0,72,9.24,11.73,1
2020,A,Mwaro,Patate douce,1920,856.5,19.9,2.72,0,0,143,5.87,15.97,1
2020,A,Mwaro,Sorgho,1914,700.9,18.7,4.44,0,1,122,1.21,5.37,1
2020,A,Mwaro,Bananier,1993,1057.7,18.7,4.13,1,0,159,10.43,43.08,1
2020,A,Bubanza,Maïs,734,860.7,23.8,2.05,0,0,137,1.21,2.48,1
2020,A,Bubanza,Haricot,813,,22.8,3.58,0,1,29,0.89,3.19,1
2020,A,Bubanza,Manioc,807,1006.4,22.4,3.4,0,1,111,10.77,36.62,1
2020,A,Bubanza,Patate douce,808,770.6,24.1,1.11,,1,74,6.61,7.34,1
2020,A,Bubanza,Sorgho,826,1054.0,22.3,2.69,0,1,78,1.17,3.15,1
2020,A,Bubanza,Bananier,774,844.4,22.1,4.49,1,1,46,9.61,43.15,1
2020,A,Cibitoke,Maïs,776,693.3,23.5,1.8,0,1,92,1.51,2.72,1
2020,A,Cibitoke,Haricot,784,814.0,23.0,0.74,1,0,139,0.95,0.7,1
2020,A,Cibitoke,Manioc,816,914.9,24.6,1.19,0,0,75,7.8,9.28,1
2020,A,Cibitoke,Patate douce,754,722.9,23.4,1.56,,1,171,7.47,11.65,1
2020,A,Cibitoke,Sorgho,806,968.6,23.5,1.07,0,1,93,1.27,1.36,1
2020,A,Cibitoke,Bananier,793,929.4,24.9,3.7,0,0,174,5.46,20.2,1
2020,A,Makamba,Maïs,1144,910.5,20.7,2.62,0,0,88,1.4,3.67,1
2020,A,Makamba,Haricot,1116,686.1,22.2,2.26,0,0,18,0.82,1.85,1
2020,A,Makamba,Manioc,1081,917.5,21.7,2.7,1,0,83,10.76,29.05,1
2020,A,Makamba,Patate douce,1122,729.7,21.5,3.86,0,1,17,5.76,22.23,1
2020,A,Makamba,Sorgho,1121,914.4,22.5,4.24,1,0,95,1.28,5.43,1
2020,A,Makamba,Bananier,1113,868.2,23.1,0.92,0,1,44,8.48,7.8,1
2020,A,Rutana,Maïs,1206,879.5,21.9,3.31,1,0,81,1.57,5.2,1
2020,A,Rutana,Haricot,1155,904.4,21.6,0.63,0,0,75,0.63,0.4,1
2020,A,Rutana,Manioc,1237,763.3,22.5,3.98,1,0,107,10.22,40.68,1
2020,A,Rutana,Patate douce,1229,1017.2,22.7,1.52,1,0,42,8.38,12.74,1
2020,A,Rutana,Sorgho,1249,902.0,20.4,3.29,0,0,164,1.06,3.49,1
2020,A,Rutana,Bananier,1159,947.2,24.5,2.67,0,0,122,5.71,15.25,1
2020,A,Ruyigi,Maïs,1306,777.6,20.9,2.49,1,0,162,1.47,3.66,1
2020,A,Ruyigi,Haricot,1358,1004.4,20.6,3.21,0,0,119,0.93,2.99,1
2020,A,Ruyigi,Manioc,1346,823.9,20.6,2.19,0,0,47,9.06,19.84,1
2020,A,Ruyigi,Patate douce,1377,878.4,21.4,1.62,1,0,52,8.46,13.71,1
2020,A,Ruyigi,Sorgho,1323,,21.5,0.81,1,0,135,1.19,0.96,1
2020,A,Ruyigi,Bananier,1309,853.1,22.7,4.16,0,0,117,7.27,30.24,1
2020,A,Cankuzo,Maïs,1393,1124.8,20.3,2.78,0,0,26,1.59,4.42,1
2020,A,Cankuzo,Haricot,1444,1043.0,21.5,2.3,1,0,165,0.91,2.09,1
2020,A,Cankuzo,Manioc,1350,821.5,21.1,3.03,0,0,145,8.21,24.88,1
2020,A,Cankuzo,Patate douce,1356,822.1,19.9,2.74,0,0,97,5.27,14.44,1
2020,A,Cankuzo,Sorgho,1355,994.2,20.3,4.45,1,0,162,1.32,5.87,1
2020,A,Cankuzo,Bananier,1412,849.0,19.7,1.51,0,0,42,6.98,10.54,1
2020,A,Bururi,Maïs,1876,808.3,19.4,1.01,0,1,153,1.63,1.65,1
2020,A,Bururi,Haricot,1886,925.6,20.7,3.37,0,0,90,0.81,2.73,1
2020,A,Bururi,Manioc,1865,823.3,20.1,1.4,0,0,44,10.18,14.25,1
2020,A,Bururi,Patate douce,1870,900.8,19.1,2.95,0,0,95,5.95,17.55,1
2020,A,Bururi,Sorgho,1940,975.8,18.9,3.83,0,0,24,1.25,4.79,1
2020,A,Bururi,Bananier,1878,891.0,19.4,0.94,0,0,87,6.01,5.65,1
2020,B,Bujumbura Rural,Maïs,866,818.4,22.1,0.31,1,0,60,1.71,0.53,1
2020,B,Bujumbura Rural,Haricot,844,750.6,22.0,1.06,1,1,89,1.07,1.13,1
2020,B,Bujumbura Rural,Manioc,876,643.6,23.8,0.71,1,0,88,8.98,6.38,1
2020,B,Bujumbura Rural,Patate douce,840,766.3,22.8,1.97,1,0,140,6.83,13.46,1
2020,B,Bujumbura Rural,Sorgho,834,503.6,23.1,3.59,1,0,96,0.77,2.76,1
2020,B,Bujumbura Rural,Bananier,862,810.8,23.0,3.74,1,0,57,7.51,28.09,1
2020,B,Gitega,Maïs,1768,710.3,19.8,2.57,0,1,112,1.84,4.73,1
2020,B,Gitega,Haricot,1773,834.8,20.6,2.55,0,0,116,0.83,2.12,1
2020,B,Gitega,Manioc,1737,715.3,20.7,3.38,0,1,20,10.01,33.83,1
2020,B,Gitega,Patate douce,1726,626.8,20.1,3.54,1,0,46,7.59,26.87,1
2020,B,Gitega,Sorgho,1784,893.5,18.9,0.62,0,0,121,1.24,0.77,1
2020,B,Gitega,Bananier,1765,771.4,20.3,2.84,1,0,146,7.9,22.44,1
2020,B,Ngozi,Maïs,1612,731.4,21.8,2.28,1,1,119,2.05,4.67,1
2020,B,Ngozi,Haricot,1602,701.1,21.9,4.3,0,0,130,0.74,3.18,1
2020,B,Ngozi,Manioc,1629,637.6,20.9,0.76,1,0,176,10.75,8.17,1
2020,B,Ngozi,Patate douce,1631,738.5,21.3,3.82,0,0,74,5.83,22.27,1
2020,B,Ngozi,Sorgho,1694,717.8,20.7,1.65,0,0,16,0.98,1.62,1
2020,B,Ngozi,Bananier,1683,815.4,20.5,2.33,0,0,35,7.1,16.54,1
2020,B,Muyinga,Maïs,1466,741.2,20.6,3.44,1,0,44,1.62,5.57,1
2020,B,Muyinga,Haricot,1545,767.3,21.4,0.34,1,0,84,0.99,0.34,1
2020,B,Muyinga,Manioc,1533,783.0,21.5,3.18,0,0,110,7.42,23.6,1
2020,B,Muyinga,Patate douce,1542,732.4,22.7,0.99,0,0,96,5.33,5.28,1
2020,B,Muyinga,Sorgho,1450,713.6,21.6,3.21,0,0,30,0.69,2.21,0
2020,B,Muyinga,Bananier,1494,644.8,19.8,1.45,0,0,164,4.62,6.7,0
2020,B,Kirundo,Maïs,1412,603.7,20.9,1.15,0,0,70,0.99,1.14,0
2020,B,Kirundo,Haricot,1478,815.9,20.3,3.88,0,0,172,0.74,2.87,1
2020,B,Kirundo,Manioc,1480,747.2,21.6,4.2,0,0,136,8.59,36.08,1
2020,B,Kirundo,Patate douce,1436,674.8,20.4,1.57,0,0,115,5.73,9.0,1
2020,B,Kirundo,Sorgho,1419,782.9,20.7,0.63,0,0,57,1.03,0.65,1
2020,B,Kirundo,Bananier,1442,,21.0,0.81,0,0,60,5.32,4.31,1
2020,B,Kayanza,Maïs,2035,701.8,19.9,2.89,,0,63,1.25,3.61,1
2020,B,Kayanza,Haricot,2017,803.0,19.6,1.68,0,0,143,0.91,1.53,1
2020,B,Kayanza,Manioc,1985,696.0,18.8,4.48,0,0,29,9.6,43.01,1
2020,B,Kayanza,Patate douce,2030,,18.8,3.45,,0,41,5.59,19.29,1
2020,B,Kayanza,Sorgho,1969,741.6,19.0,3.87,1,0,45,1.49,5.77,1
2020,B,Kayanza,Bananier,1974,808.1,18.7,1.7,0,0,58,5.23,8.89,1
2020,B,Muramvya,Maïs,1816,899.8,20.1,2.05,0,1,64,1.89,3.87,1
2020,B,Muramvya,Haricot,1785,646.3,19.1,2.02,0,0,15,0.66,1.33,1
2020,B,Muramvya,Manioc,1809,611.9,19.5,2.68,0,0,38,,,
2020,B,Muramvya,Patate douce,1771,789.6,20.2,1.87,1,0,78,7.29,13.63,1
2020,B,Muramvya,Sorgho,1774,748.3,18.8,1.6,0,0,86,1.06,1.7,1
2020,B,Muramvya,Bananier,1772,818.1,20.7,2.15,1,0,108,8.42,18.1,1
2020,B,Mwaro,Maïs,1980,735.6,18.9,4.29,0,0,160,1.38,5.92,1
2020,B,Mwaro,Haricot,1926,908.0,18.4,2.62,0,0,146,1.01,2.65,1
2020,B,Mwaro,Manioc,1904,862.6,19.2,2.95,0,0,97,7.9,23.31,1
2020,B,Mwaro,Patate douce,1980,829.3,18.3,0.97,0,0,40,6.81,6.61,1
2020,B,Mwaro,Sorgho,1969,766.9,19.6,3.7,0,0,126,1.0,3.7,1
2020,B,Mwaro,Bananier,1961,646.0,19.2,4.38,0,0,144,5.22,22.86,1
2020,B,Bubanza,Maïs,803,692.6,23.4,2.45,0,0,149,1.14,2.79,1
2020,B,Bubanza,Haricot,736,963.5,24.2,3.52,0,0,15,0.65,2.29,1
2020,B,Bubanza,Manioc,769,775.0,23.7,1.15,1,1,157,13.75,15.81,1
2020,B,Bubanza,Patate douce,817,632.8,22.8,2.28,0,0,39,5.37,12.24,1
2020,B,Bubanza,Sorgho,781,742.4,21.7,3.74,,0,33,0.71,2.66,0
2020,B,Bubanza,Bananier,752,832.2,23.6,1.73,0,0,34,5.36,9.27,1
2020,B,Cibitoke,Maïs,777,,23.7,1.91,1,1,94,1.52,2.9,1
2020,B,Cibitoke,Haricot,770,831.9,22.7,0.75,0,1,40,0.87,0.65,1
2020,B,Cibitoke,Manioc,770,655.9,24.4,1.91,0,0,117,7.02,13.41,1
2020,B,Cibitoke,Patate douce,807,728.0,21.9,3.29,0,0,60,5.4,17.77,1
2020,B,Cibitoke,Sorgho,836,723.8,23.3,4.28,0,1,146,1.04,4.45,1
2020,B,Cibitoke,Bananier,765,561.7,24.0,0.51,0,1,123,5.97,3.04,1
2020,B,Makamba,Maïs,1119,,22.9,2.05,0,0,24,0.93,1.91,0
2020,B,Makamba,Haricot,1060,669.2,22.1,0.91,0,0,103,0.59,0.54,0
2020,B,Makamba,Manioc,1143,781.3,21.3,0.47,1,1,170,15.13,7.11,1
2020,B,Makamba,Patate douce,1060,701.7,21.9,1.57,0,0,80,6.15,9.66,1
2020,B,Makamba,Sorgho,1105,897.6,22.0,2.7,0,0,153,0.91,2.46,1
2020,B,Makamba,Bananier,1147,666.6,22.8,3.19,1,0,26,7.4,23.61,1
2020,B,Rutana,Maïs,1184,795.5,22.1,3.58,0,0,133,,,
2020,B,Rutana,Haricot,1191,568.5,22.2,3.36,0,0,122,0.68,2.28,1
2020,B,Rutana,Manioc,1221,819.8,22.0,1.75,0,0,142,8.59,15.03,1
2020,B,Rutana,Patate douce,1223,878.9,23.0,2.66,1,0,150,7.54,20.06,1
2020,B,Rutana,Sorgho,1236,672.4,22.0,2.76,0,0,121,0.8,2.21,1
2020,B,Rutana,Bananier,1180,726.6,21.4,1.89,0,0,116,6.58,12.44,1
2020,B,Ruyigi,Maïs,1322,845.7,20.6,4.43,0,0,105,1.15,5.09,1
2020,B,Ruyigi,Haricot,1313,628.4,21.0,2.96,0,0,151,0.49,1.45,0
2020,B,Ruyigi,Manioc,1359,683.0,23.2,0.96,0,0,15,6.7,6.43,0
2020,B,Ruyigi,Patate douce,1349,715.6,20.8,2.06,1,1,72,8.91,18.35,1
2020,B,Ruyigi,Sorgho,1376,642.4,21.1,0.4,0,0,175,0.73,0.29,0
2020,B,Ruyigi,Bananier,1383,743.0,20.7,1.11,0,0,76,6.62,7.35,1
2020,B,Cankuzo,Maïs,1391,760.3,21.6,0.43,0,0,169,0.99,0.43,0
2020,B,Cankuzo,Haricot,1427,,22.1,4.12,1,0,32,0.7,2.88,1
2020,B,Cankuzo,Manioc,1416,935.6,21.2,0.6,0,0,152,,,
2020,B,Cankuzo,Patate douce,1411,855.7,21.4,3.71,0,0,25,5.6,20.78,1
2020,B,Cankuzo,Sorgho,1433,573.7,21.7,0.74,0,0,163,0.74,0.55,0
2020,B,Cankuzo,Bananier,1381,686.6,21.6,0.71,0,1,140,6.8,4.83,1
2020,B,Bururi,Maïs,1938,592.1,20.0,3.24,0,0,50,1.32,4.28,1
2020,B,Bururi,Haricot,1887,821.6,19.3,2.68,1,0,90,1.22,3.27,1
2020,B,Bururi,Manioc,1927,731.2,20.3,2.97,1,0,92,11.01,32.7,1
2020,B,Bururi,Patate douce,1916,769.2,18.7,1.02,1,0,143,8.04,8.2,1
2020,B,Bururi,Sorgho,1912,635.9,18.3,2.32,0,0,31,0.88,2.04,1
2020,B,Bururi,Bananier,1865,826.5,19.3,2.23,0,0,149,5.77,12.87,1
2021,A,Bujumbura Rural,Maïs,804,846.2,23.5,1.68,1,0,152,1.75,2.94,1
2021,A,Bujumbura Rural,Haricot,832,663.1,23.4,4.23,0,1,131,0.68,2.88,1
2021,A,Bujumbura Rural,Manioc,835,957.2,23.5,3.79,1,0,30,11.74,44.49,1
2021,A,Bujumbura Rural,Patate douce,900,981.6,24.3,0.61,0,0,40,6.24,3.81,1
2021,A,Bujumbura Rural,Sorgho,872,1020.6,23.1,4.1,,0,165,0.95,3.89,1
2021,A,Bujumbura Rural,Bananier,876,738.2,22.9,1.68,0,1,180,8.32,13.98,1
2021,A,Gitega,Maïs,1725,874.1,19.4,2.93,1,0,61,1.79,5.24,1
2021,A,Gitega,Haricot,1698,943.1,20.4,0.7,0,0,152,0.73,0.51,1
2021,A,Gitega,Manioc,1719,968.4,21.2,1.64,0,0,91,9.5,15.58,1
2021,A,Gitega,Patate douce,1740,900.7,20.5,2.86,1,0,136,6.85,19.59,1
2021,A,Gitega,Sorgho,1724,948.7,20.9,4.22,0,0,93,1.05,4.43,1
2021,A,Gitega,Bananier,1740,1034.0,20.2,4.25,1,0,180,9.35,39.74,1
2021,A,Ngozi,Maïs,1602,963.8,20.2,3.08,1,0,21,1.9,5.85,1
2021,A,Ngozi,Haricot,1627,1122.4,19.9,1.45,1,0,137,1.2,1.74,1
2021,A,Ngozi,Manioc,1605,953.5,19.9,4.33,0,0,170,8.71,37.71,1
2021,A,Ngozi,Patate douce,1656,911.2,20.8,0.86,0,0,120,5.86,5.04,1
2021,A,Ngozi,Sorgho,1673,949.6,20.7,1.33,0,0,81,0.92,1.22,1
2021,A,Ngozi,Bananier,1700,857.9,19.9,4.32,0,0,69,5.34,23.07,1
2021,A,Muyinga,Maïs,1492,1025.4,23.1,1.39,0,0,50,1.31,1.82,1
2021,A,Muyinga,Haricot,1517,1009.9,23.2,1.87,0,0,144,0.94,1.76,1
2021,A,Muyinga,Manioc,1486,772.5,20.5,3.38,0,0,43,6.54,22.11,0
2021,A,Muyinga,Patate douce,1528,883.8,20.6,0.61,0,0,134,5.6,3.42,1
2021,A,Muyinga,Sorgho,1533,889.9,21.3,2.72,0,0,125,1.15,3.13,1
2021,A,Muyinga,Bananier,1451,844.7,21.3,1.39,1,0,98,9.27,12.89,1
2021,A,Kirundo,Maïs,1453,,20.4,3.3,0,0,52,1.34,4.42,1
2021,A,Kirundo,Haricot,1479,997.1,21.6,0.59,0,0,68,0.76,0.45,1
2021,A,Kirundo,Manioc,1409,,21.1,1.79,1,0,127,13.87,24.83,1
2021,A,Kirundo,Patate douce,1406,1124.2,20.7,1.98,1,0,46,9.4,18.61,1
2021,A,Kirundo,Sorgho,1472,852.4,21.0,1.18,0,0,106,0.86,1.01,1
2021,A,Kirundo,Bananier,1426,816.5,20.3,4.27,1,0,122,8.65,36.94,1
2021,A,Kayanza,Maïs,1989,1015.7,18.6,3.86,,0,36,1.87,7.22,1
2021,A,Kayanza,Haricot,2043,774.8,18.8,0.89,1,0,47,1.0,0.89,1
2021,A,Kayanza,Manioc,1954,1148.0,20.0,3.94,0,0,121,10.24,40.35,1
2021,A,Kayanza,Patate douce,2035,839.7,19.9,0.76,1,0,93,9.17,6.97,1
2021,A,Kayanza,Sorgho,2029,860.8,20.5,1.69,0,1,51,1.36,2.3,1
2021,A,Kayanza,Bananier,1970,929.4,20.0,1.24,0,1,136,8.75,10.85,1
2021,A,Muramvya,Maïs,1806,1048.7,20.8,2.97,1,0,80,2.21,6.56,1
2021,A,Muramvya,Haricot,1811,1067.0,18.5,2.7,1,0,51,1.21,3.27,1
2021,A,Muramvya,Manioc,1801,906.6,21.1,1.35,1,0,92,10.49,14.16,1
2021,A,Muramvya,Patate douce,1784,1224.6,20.1,2.07,0,0,23,6.58,13.62,1
2021,A,Muramvya,Sorgho,1775,959.0,20.1,2.97,0,0,116,1.05,3.12,1
2021,A,Muramvya,Bananier,1823,1081.5,17.8,2.2,1,0,86,10.59,23.3,1
2021,A,Mwaro,Maïs,1923,938.9,21.0,2.35,0,0,102,1.46,3.43,1
2021,A,Mwaro,Haricot,1969,855.1,19.8,2.22,1,0,90,1.16,2.58,1
2021,A,Mwaro,Manioc,1970,998.2,19.4,3.94,,0,145,9.73,38.34,1
2021,A,Mwaro,Patate douce,1945,1163.3,18.1,2.66,0,1,151,8.04,21.39,1
2021,A,Mwaro,Sorgho,1967,983.6,19.9,3.16,0,0,72,1.23,3.89,1
2021,A,Mwaro,Bananier,1925,779.5,19.2,4.29,1,0,122,10.11,43.37,1
2021,A,Bubanza,Maïs,768,979.7,23.4,2.63,1,0,32,1.72,4.52,1
2021,A,Bubanza,Haricot,761,932.9,23.1,2.06,0,1,104,0.87,1.79,1
2021,A,Bubanza,Manioc,781,1029.6,24.3,4.27,1,0,98,12.25,52.31,1
2021,A,Bubanza,Patate douce,790,893.6,23.5,3.75,0,0,102,6.42,24.07,1
2021,A,Bubanza,Sorgho,762,990.2,24.0,2.76,0,0,89,0.88,2.43,1
2021,A,Bubanza,Bananier,776,944.1,23.5,2.38,0,1,41,9.37,22.3,1
2021,A,Cibitoke,Maïs,785,1031.0,22.7,1.68,0,1,106,1.57,2.64,1
2021,A,Cibitoke,Haricot,825,918.9,22.7,4.49,0,0,159,0.7,3.14,1
2021,A,Cibitoke,Manioc,798,945.2,23.4,3.82,0,1,39,11.86,45.31,1
2021,A,Cibitoke,Patate douce,803,,23.8,0.47,0,0,148,5.07,2.38,1
2021,A,Cibitoke,Sorgho,845,923.1,22.0,0.41,0,1,99,1.29,0.53,1
2021,A,Cibitoke,Bananier,782,1046.2,22.6,1.78,0,1,27,9.3,16.55,1
2021,A,Makamba,Maïs,1148,929.7,21.6,3.54,0,0,117,1.18,4.18,1
2021,A,Makamba,Haricot,1095,695.7,21.4,3.81,1,0,40,0.74,2.82,1
2021,A,Makamba,Manioc,1129,829.4,22.2,1.91,1,0,104,10.58,20.21,1
2021,A,Makamba,Patate douce,1052,1012.6,23.3,4.12,0,0,158,6.61,27.23,1
2021,A,Makamba,Sorgho,1075,1061.4,23.1,4.14,0,0,52,0.88,3.64,1
2021,A,Makamba,Bananier,1144,762.5,22.8,1.53,0,1,72,6.03,9.23,1
2021,A,Rutana,Maïs,1235,939.5,21.9,1.24,0,0,72,0.93,1.15,0
2021,A,Rutana,Haricot,1228,991.6,21.1,2.64,0,0,62,0.72,1.9,1
2021,A,Rutana,Manioc,1199,906.2,20.8,4.42,0,0,109,7.28,32.18,1
2021,A,Rutana,Patate douce,1238,1117.6,22.9,4.44,1,0,47,9.56,42.45,1
2021,A,Rutana,Sorgho,1240,809.1,22.0,3.69,0,0,180,1.03,3.8,1
2021,A,Rutana,Bananier,1208,877.6,21.3,2.13,0,0,158,5.83,12.42,1
2021,A,Ruyigi,Maïs,1361,,21.1,3.16,1,0,160,1.62,5.12,1
2021,A,Ruyigi,Haricot,1397,1175.4,23.5,1.2,0,0,92,0.65,0.78,1
2021,A,Ruyigi,Manioc,1352,1009.8,22.3,3.16,1,1,171,16.57,52.36,1
2021,A,Ruyigi,Patate douce,1308,981.1,20.4,3.38,,0,60,8.22,27.78,1
2021,A,Ruyigi,Sorgho,1393,957.6,21.6,4.27,0,0,114,0.93,3.97,1
2021,A,Ruyigi,Bananier,1339,806.3,20.8,3.99,0,0,117,7.13,28.45,1
2021,A,Cankuzo,Maïs,1360,811.0,22.6,2.5,1,0,157,1.61,4.03,1
2021,A,Cankuzo,Haricot,1350,959.6,21.2,3.66,0,0,32,0.76,2.78,1
2021,A,Cankuzo,Manioc,1373,599.3,20.9,0.71,0,0,110,5.69,4.04,0
2021,A,Cankuzo,Patate douce,1369,805.1,21.8,2.91,0,0,45,4.97,14.46,1
2021,A,Cankuzo,Sorgho,1394,854.2,20.4,1.0,1,0,54,1.41,1.41,1
2021,A,Cankuzo,Bananier,1399,915.4,21.7,3.11,1,0,51,7.05,21.93,1
2021,A,Bururi,Maïs,1901,985.3,19.7,4.43,0,0,166,1.64,7.27,1
2021,A,Bururi,Haricot,1923,1030.7,19.3,3.48,0,0,49,0.79,2.75,1
2021,A,Bururi,Manioc,1904,849.0,20.1,2.36,0,0,138,7.95,18.76,1
2021,A,Bururi,Patate douce,1939,881.8,21.0,1.09,1,0,161,8.4,9.16,1
2021,A,Bururi,Sorgho,1918,1254.2,20.0,1.92,0,0,126,1.25,2.4,1
2021,A,Bururi,Bananier,1877,798.0,21.3,4.05,0,1,67,8.74,35.4,1
2021,B,Bujumbura Rural,Maïs,805,772.1,23.1,3.2,0,1,76,1.16,3.71,1
2021,B,Bujumbura Rural,Haricot,829,525.9,22.2,0.49,1,1,81,1.05,0.51,1
2021,B,Bujumbura Rural,Manioc,880,628.2,24.8,3.04,0,1,120,7.62,23.16,1
2021,B,Bujumbura Rural,Patate douce,801,846.2,22.8,3.22,0,0,178,5.18,16.68,1
2021,B,Bujumbura Rural,Sorgho,808,748.5,24.0,4.26,1,0,116,1.03,4.39,1
2021,B,Bujumbura Rural,Bananier,850,794.2,23.9,4.29,0,0,24,4.57,19.61,0
